2026-08-06T12:11:38Z	canonical	C	sushi-config.yaml	https://www.medizininformatik-initiative.de/fhir/core/modul-labor	2.1	source-canonical
2026-08-06T12:11:38Z	version	C	sushi-config.yaml	2027.0.0	2.1	source-version
2026-08-06T12:11:38Z	status	C	sushi-config.yaml	active	2.1	source-status
2026-08-06T12:11:38Z	fhirVersion	C	sushi-config.yaml	4.0.1	2.1	source-fhir-version
2026-08-06T12:11:38Z	packageId	J	package.json	de.medizininformatikinitiative.kerndatensatz.labor	2.1	source-package
2026-08-06T12:11:38Z	title	J	package.json	MII IG Laborbefund	2.1	source-title
2026-08-06T12:11:38Z	license	J	package.json	CC-BY-4.0	2.1	source-license
2026-08-06T12:11:38Z	publisher	C	input/fsh/rulesets/publisher.fsh	Medizininformatik Initiative	2.1	source-publisher
2026-08-06T12:11:38Z	dependency.de.medizininformatikinitiative.kerndatensatz.meta	C	sushi-config.yaml	2026.0.0	2.1	source-dependency-meta
2026-08-06T12:11:38Z	dependency.hl7.fhir.uv.ips	C	sushi-config.yaml	2.0.1	2.1	source-dependency-ips
2026-08-06T12:13:43Z	packageId	P	package/package.json	de.medizininformatikinitiative.kerndatensatz.laborbefund	2.1	package-identity
2026-08-06T12:13:43Z	version	P	package/package.json	2026.0.3	2.1	package-identity
2026-08-06T12:13:43Z	description	P	package/package.json	Medizininformatik Initiative - Modul Labor	2.1	package-identity
2026-08-06T12:13:43Z	fhirVersions	P	package/package.json	["4.0.1"]	2.1	package-identity
2026-08-06T12:13:43Z	jurisdiction	P	package/package.json	http://unstats.un.org/unsd/methods/m49/m49.htm#276	2.1	package-identity
2026-08-06T12:13:43Z	title	P	package/package.json	MII IG Laborbefund	2.1	package-identity
2026-08-06T12:13:43Z	license	P	package/package.json	CC-BY-4.0	2.1	package-identity
2026-08-06T12:13:43Z	homepage	P	package/package.json	https://www.medizininformatik-initiative.de/	2.1	package-identity
2026-08-06T12:13:43Z	dependency:de.medizininformatikinitiative.kerndatensatz.meta	P	package/package.json (source pin)	2026.0.0	2.1	package-identity
2026-08-06T12:13:43Z	dependency:hl7.fhir.r4.core	P	package/package.json (source pin)	4.0.1	2.1	package-identity
2026-08-06T12:13:43Z	dependency:hl7.fhir.uv.extensions.r4	P	package/package.json (source pin)	5.2.0	2.1	package-identity
2026-08-06T12:13:43Z	dependency:hl7.fhir.uv.ips	P	package/package.json (source pin)	2.0.0	2.1	package-identity
2026-08-06T12:13:50Z	title	R	README.md first heading	Medizininformatik Initiative - Kerndatensatz - Modul Labor	2.1	repo-identity
2026-08-06T12:14:09Z	title	R	README.md first heading	Medizininformatik Initiative - Kerndatensatz - Modul Labor	2.1	repo-identity
2026-08-06T12:14:10Z	description	R	GitHub repository description	Kerndatensatzmodul Labordaten	2.1	repo-identity
2026-08-06T12:44:12Z	copyrightYear	H	implementation-guides/ImplementationGuide-2027.x-DE/MIIIGModulLaborbefund/Index.page.md	2019	2.1	ACTION
